country_fr,iso3c,year,week,deaths_total,deaths_covid,baseline,diff_totals,diff_totals_perc
Bulgarie,BGR,2016,7,2100,NA,2283,-183,-8
Bulgarie,BGR,2016,8,2095,NA,2226,-131,-5.9
Bulgarie,BGR,2016,9,1959,NA,2211,-252,-11.4
Bulgarie,BGR,2016,10,2088,NA,2216,-128,-5.8
Bulgarie,BGR,2016,11,2100,NA,2145,-45,-2.1
Bulgarie,BGR,2016,12,2020,NA,2112,-92,-4.4
Bulgarie,BGR,2016,13,2106,NA,2086,20,1
Bulgarie,BGR,2016,14,2123,NA,2098,25,1.2
Bulgarie,BGR,2016,15,1927,NA,2026,-99,-4.9
Bulgarie,BGR,2016,16,1945,NA,2022,-77,-3.8
Bulgarie,BGR,2016,17,1964,NA,2032,-68,-3.3
Bulgarie,BGR,2016,18,2036,NA,1976,60,3
Bulgarie,BGR,2016,19,2044,NA,2008,36,1.8
Bulgarie,BGR,2016,20,1989,NA,1966,23,1.2
Bulgarie,BGR,2016,21,2006,NA,1970,36,1.8
Bulgarie,BGR,2016,22,1991,NA,1982,9,0.5
Bulgarie,BGR,2016,23,1784,NA,1906,-122,-6.4
Bulgarie,BGR,2016,24,2012,NA,1923,89,4.6
Bulgarie,BGR,2016,25,2145,NA,1976,169,8.6
Bulgarie,BGR,2016,26,1958,NA,1988,-30,-1.5
Bulgarie,BGR,2016,27,1806,NA,1917,-111,-5.8
Bulgarie,BGR,2016,28,1970,NA,1918,52,2.7
Bulgarie,BGR,2016,29,1824,NA,1865,-41,-2.2
Bulgarie,BGR,2016,30,1906,NA,1940,-34,-1.8
Bulgarie,BGR,2016,31,1970,NA,1917,53,2.8
Bulgarie,BGR,2016,32,1799,NA,1916,-117,-6.1
Bulgarie,BGR,2016,33,1810,NA,1840,-30,-1.6
Bulgarie,BGR,2016,34,1859,NA,1844,15,0.8
Bulgarie,BGR,2016,35,1765,NA,1815,-50,-2.8
Bulgarie,BGR,2016,36,1757,NA,1774,-17,-1
Bulgarie,BGR,2016,37,1821,NA,1840,-19,-1
Bulgarie,BGR,2016,38,1796,NA,1794,2,0.1
Bulgarie,BGR,2016,39,1866,NA,1822,44,2.4
Bulgarie,BGR,2016,40,2019,NA,1976,43,2.2
Bulgarie,BGR,2016,41,2113,NA,2000,113,5.7
Bulgarie,BGR,2016,42,2104,NA,2068,36,1.7
Bulgarie,BGR,2016,43,2133,NA,2048,85,4.2
Bulgarie,BGR,2016,44,2074,NA,2061,13,0.6
Bulgarie,BGR,2016,45,2139,NA,2106,33,1.6
Bulgarie,BGR,2016,46,2129,NA,2099,30,1.4
Bulgarie,BGR,2016,47,2091,NA,2072,19,0.9
Bulgarie,BGR,2016,48,2151,NA,2121,30,1.4
Bulgarie,BGR,2016,49,2300,NA,2191,109,5
Bulgarie,BGR,2016,50,2281,NA,2211,70,3.2
Bulgarie,BGR,2016,51,2431,NA,2236,195,8.7
Bulgarie,BGR,2016,52,2811,NA,2403,408,17
Bulgarie,BGR,2017,1,3169,NA,2605,564,21.7
Bulgarie,BGR,2017,2,3222,NA,2590,632,24.4
Bulgarie,BGR,2017,3,2814,NA,2555,259,10.1
Bulgarie,BGR,2017,4,2627,NA,2550,77,3
Bulgarie,BGR,2017,5,2525,NA,2492,33,1.3
Bulgarie,BGR,2017,6,2347,NA,2318,29,1.3
Bulgarie,BGR,2017,7,2352,NA,2283,69,3
Bulgarie,BGR,2017,8,2312,NA,2226,86,3.9
Bulgarie,BGR,2017,9,2138,NA,2211,-73,-3.3
Bulgarie,BGR,2017,10,2230,NA,2216,14,0.6
Bulgarie,BGR,2017,11,2117,NA,2145,-28,-1.3
Bulgarie,BGR,2017,12,2115,NA,2112,3,0.1
Bulgarie,BGR,2017,13,2098,NA,2086,12,0.6
Bulgarie,BGR,2017,14,2079,NA,2098,-19,-0.9
Bulgarie,BGR,2017,15,2025,NA,2026,-1,-0
Bulgarie,BGR,2017,16,2116,NA,2022,94,4.6
Bulgarie,BGR,2017,17,2036,NA,2032,4,0.2
Bulgarie,BGR,2017,18,1952,NA,1976,-24,-1.2
Bulgarie,BGR,2017,19,1983,NA,2008,-25,-1.2
Bulgarie,BGR,2017,20,1977,NA,1966,11,0.6
Bulgarie,BGR,2017,21,1981,NA,1970,11,0.6
Bulgarie,BGR,2017,22,2055,NA,1982,73,3.7
Bulgarie,BGR,2017,23,1958,NA,1906,52,2.7
Bulgarie,BGR,2017,24,1912,NA,1923,-11,-0.6
Bulgarie,BGR,2017,25,1957,NA,1976,-19,-1
Bulgarie,BGR,2017,26,2291,NA,1988,303,15.2
Bulgarie,BGR,2017,27,2008,NA,1917,91,4.7
Bulgarie,BGR,2017,28,1920,NA,1918,2,0.1
Bulgarie,BGR,2017,29,1795,NA,1865,-70,-3.8
Bulgarie,BGR,2017,30,1914,NA,1940,-26,-1.3
Bulgarie,BGR,2017,31,1943,NA,1917,26,1.4
Bulgarie,BGR,2017,32,2059,NA,1916,143,7.5
Bulgarie,BGR,2017,33,1769,NA,1840,-71,-3.9
Bulgarie,BGR,2017,34,1761,NA,1844,-83,-4.5
Bulgarie,BGR,2017,35,1804,NA,1815,-11,-0.6
Bulgarie,BGR,2017,36,1762,NA,1774,-12,-0.7
Bulgarie,BGR,2017,37,1942,NA,1840,102,5.5
Bulgarie,BGR,2017,38,1702,NA,1794,-92,-5.1
Bulgarie,BGR,2017,39,1702,NA,1822,-120,-6.6
Bulgarie,BGR,2017,40,1929,NA,1976,-47,-2.4
Bulgarie,BGR,2017,41,1958,NA,2000,-42,-2.1
Bulgarie,BGR,2017,42,2064,NA,2068,-4,-0.2
Bulgarie,BGR,2017,43,2054,NA,2048,6,0.3
Bulgarie,BGR,2017,44,2061,NA,2061,0,0
Bulgarie,BGR,2017,45,2016,NA,2106,-90,-4.3
Bulgarie,BGR,2017,46,2105,NA,2099,6,0.3
Bulgarie,BGR,2017,47,2072,NA,2072,0,0
Bulgarie,BGR,2017,48,2052,NA,2121,-69,-3.3
Bulgarie,BGR,2017,49,2015,NA,2191,-176,-8
Bulgarie,BGR,2017,50,2103,NA,2211,-108,-4.9
Bulgarie,BGR,2017,51,2033,NA,2236,-203,-9.1
Bulgarie,BGR,2017,52,2253,NA,2403,-150,-6.2
Bulgarie,BGR,2018,1,2274,NA,2605,-331,-12.7
Bulgarie,BGR,2018,2,2166,NA,2590,-424,-16.4
Bulgarie,BGR,2018,3,2374,NA,2555,-181,-7.1
Bulgarie,BGR,2018,4,2360,NA,2550,-190,-7.5
Bulgarie,BGR,2018,5,2564,NA,2492,72,2.9
Bulgarie,BGR,2018,6,2456,NA,2318,138,6
Bulgarie,BGR,2018,7,2380,NA,2283,97,4.2
Bulgarie,BGR,2018,8,2234,NA,2226,8,0.4
Bulgarie,BGR,2018,9,2471,NA,2211,260,11.8
Bulgarie,BGR,2018,10,2382,NA,2216,166,7.5
Bulgarie,BGR,2018,11,2239,NA,2145,94,4.4
Bulgarie,BGR,2018,12,2164,NA,2112,52,2.5
Bulgarie,BGR,2018,13,2057,NA,2086,-29,-1.4
Bulgarie,BGR,2018,14,2075,NA,2098,-23,-1.1
Bulgarie,BGR,2018,15,2061,NA,2026,35,1.7
Bulgarie,BGR,2018,16,1991,NA,2022,-31,-1.5
Bulgarie,BGR,2018,17,2076,NA,2032,44,2.2
Bulgarie,BGR,2018,18,1934,NA,1976,-42,-2.1
Bulgarie,BGR,2018,19,1887,NA,2008,-121,-6
Bulgarie,BGR,2018,20,1920,NA,1966,-46,-2.3
Bulgarie,BGR,2018,21,1897,NA,1970,-73,-3.7
Bulgarie,BGR,2018,22,1917,NA,1982,-65,-3.3
Bulgarie,BGR,2018,23,1951,NA,1906,45,2.4
Bulgarie,BGR,2018,24,1774,NA,1923,-149,-7.7
Bulgarie,BGR,2018,25,1776,NA,1976,-200,-10.1
Bulgarie,BGR,2018,26,1793,NA,1988,-195,-9.8
Bulgarie,BGR,2018,27,1900,NA,1917,-17,-0.9
Bulgarie,BGR,2018,28,1963,NA,1918,45,2.3
Bulgarie,BGR,2018,29,1975,NA,1865,110,5.9
Bulgarie,BGR,2018,30,1976,NA,1940,36,1.9
Bulgarie,BGR,2018,31,1902,NA,1917,-15,-0.8
Bulgarie,BGR,2018,32,1911,NA,1916,-5,-0.3
Bulgarie,BGR,2018,33,1860,NA,1840,20,1.1
Bulgarie,BGR,2018,34,1822,NA,1844,-22,-1.2
Bulgarie,BGR,2018,35,1828,NA,1815,13,0.7
Bulgarie,BGR,2018,36,1842,NA,1774,68,3.8
Bulgarie,BGR,2018,37,1845,NA,1840,5,0.3
Bulgarie,BGR,2018,38,1885,NA,1794,91,5.1
Bulgarie,BGR,2018,39,1892,NA,1822,70,3.8
Bulgarie,BGR,2018,40,2068,NA,1976,92,4.7
Bulgarie,BGR,2018,41,2040,NA,2000,40,2
Bulgarie,BGR,2018,42,2132,NA,2068,64,3.1
Bulgarie,BGR,2018,43,2092,NA,2048,44,2.1
Bulgarie,BGR,2018,44,2069,NA,2061,8,0.4
Bulgarie,BGR,2018,45,2073,NA,2106,-33,-1.6
Bulgarie,BGR,2018,46,2135,NA,2099,36,1.7
Bulgarie,BGR,2018,47,2166,NA,2072,94,4.5
Bulgarie,BGR,2018,48,2209,NA,2121,88,4.1
Bulgarie,BGR,2018,49,2322,NA,2191,131,6
Bulgarie,BGR,2018,50,2346,NA,2211,135,6.1
Bulgarie,BGR,2018,51,2345,NA,2236,109,4.9
Bulgarie,BGR,2018,52,2431,NA,2403,28,1.2
Bulgarie,BGR,2019,1,2533,NA,2605,-72,-2.8
Bulgarie,BGR,2019,2,2692,NA,2590,102,3.9
Bulgarie,BGR,2019,3,2756,NA,2555,201,7.9
Bulgarie,BGR,2019,4,2848,NA,2550,298,11.7
Bulgarie,BGR,2019,5,2573,NA,2492,81,3.3
Bulgarie,BGR,2019,6,2245,NA,2318,-73,-3.1
Bulgarie,BGR,2019,7,2300,NA,2283,17,0.7
Bulgarie,BGR,2019,8,2264,NA,2226,38,1.7
Bulgarie,BGR,2019,9,2275,NA,2211,64,2.9
Bulgarie,BGR,2019,10,2166,NA,2216,-50,-2.3
Bulgarie,BGR,2019,11,2123,NA,2145,-22,-1
Bulgarie,BGR,2019,12,2148,NA,2112,36,1.7
Bulgarie,BGR,2019,13,2081,NA,2086,-5,-0.2
Bulgarie,BGR,2019,14,2114,NA,2098,16,0.8
Bulgarie,BGR,2019,15,2092,NA,2026,66,3.3
Bulgarie,BGR,2019,16,2036,NA,2022,14,0.7
Bulgarie,BGR,2019,17,2051,NA,2032,19,0.9
Bulgarie,BGR,2019,18,1980,NA,1976,4,0.2
Bulgarie,BGR,2019,19,2120,NA,2008,112,5.6
Bulgarie,BGR,2019,20,1980,NA,1966,14,0.7
Bulgarie,BGR,2019,21,1998,NA,1970,28,1.4
Bulgarie,BGR,2019,22,1967,NA,1982,-15,-0.8
Bulgarie,BGR,2019,23,1932,NA,1906,26,1.4
Bulgarie,BGR,2019,24,1994,NA,1923,71,3.7
Bulgarie,BGR,2019,25,2026,NA,1976,50,2.5
Bulgarie,BGR,2019,26,1908,NA,1988,-80,-4
Bulgarie,BGR,2019,27,1954,NA,1917,37,1.9
Bulgarie,BGR,2019,28,1820,NA,1918,-98,-5.1
Bulgarie,BGR,2019,29,1867,NA,1865,2,0.1
Bulgarie,BGR,2019,30,1963,NA,1940,23,1.2
Bulgarie,BGR,2019,31,1854,NA,1917,-63,-3.3
Bulgarie,BGR,2019,32,1896,NA,1916,-20,-1
Bulgarie,BGR,2019,33,1920,NA,1840,80,4.3
Bulgarie,BGR,2019,34,1936,NA,1844,92,5
Bulgarie,BGR,2019,35,1863,NA,1815,48,2.6
Bulgarie,BGR,2019,36,1734,NA,1774,-40,-2.3
Bulgarie,BGR,2019,37,1753,NA,1840,-87,-4.7
Bulgarie,BGR,2019,38,1791,NA,1794,-3,-0.2
Bulgarie,BGR,2019,39,1827,NA,1822,5,0.3
Bulgarie,BGR,2019,40,1887,NA,1976,-89,-4.5
Bulgarie,BGR,2019,41,1888,NA,2000,-112,-5.6
Bulgarie,BGR,2019,42,1971,NA,2068,-97,-4.7
Bulgarie,BGR,2019,43,1911,NA,2048,-137,-6.7
Bulgarie,BGR,2019,44,2039,NA,2061,-22,-1.1
Bulgarie,BGR,2019,45,2194,NA,2106,88,4.2
Bulgarie,BGR,2019,46,2026,NA,2099,-73,-3.5
Bulgarie,BGR,2019,47,1958,NA,2072,-114,-5.5
Bulgarie,BGR,2019,48,2071,NA,2121,-50,-2.4
Bulgarie,BGR,2019,49,2128,NA,2191,-63,-2.9
Bulgarie,BGR,2019,50,2113,NA,2211,-98,-4.4
Bulgarie,BGR,2019,51,2135,NA,2236,-101,-4.5
Bulgarie,BGR,2019,52,2117,NA,2403,-286,-11.9
Bulgarie,BGR,2020,1,2095,NA,2605,-510,-19.6
Bulgarie,BGR,2020,2,2268,NA,2590,-322,-12.4
Bulgarie,BGR,2020,3,2169,NA,2555,-386,-15.1
Bulgarie,BGR,2020,4,2383,NA,2550,-167,-6.5
Bulgarie,BGR,2020,5,2418,NA,2492,-74,-3
Bulgarie,BGR,2020,6,2331,NA,2318,13,0.6
Bulgarie,BGR,2020,7,2294,NA,2283,11,0.5
Bulgarie,BGR,2020,8,2149,NA,2226,-77,-3.5
Bulgarie,BGR,2020,9,2161,NA,2211,-50,-2.3
Bulgarie,BGR,2020,10,2027,0,2216,-189,-8.5
Bulgarie,BGR,2020,11,2054,2,2145,-91,-4.2
Bulgarie,BGR,2020,12,2020,1,2112,-92,-4.4
Bulgarie,BGR,2020,13,2046,5,2086,-40,-1.9
Bulgarie,BGR,2020,14,2005,14,2098,-93,-4.4
Bulgarie,BGR,2020,15,1996,10,2026,-30,-1.5
Bulgarie,BGR,2020,16,1992,11,2022,-30,-1.5
Bulgarie,BGR,2020,17,1951,15,2032,-81,-4
Bulgarie,BGR,2020,18,1867,20,1976,-109,-5.5
Bulgarie,BGR,2020,19,1888,15,2008,-120,-6
Bulgarie,BGR,2020,20,2057,19,1966,91,4.6
Bulgarie,BGR,2020,21,1857,18,1970,-113,-5.7
Bulgarie,BGR,2020,22,1777,14,1982,-205,-10.3
Bulgarie,BGR,2020,23,1873,20,1906,-33,-1.7
Bulgarie,BGR,2020,24,1907,12,1923,-16,-0.8
Suisse,CHE,2016,1,1340,NA,1480,-140,-9.5
Suisse,CHE,2016,2,1243,NA,1476,-233,-15.8
Suisse,CHE,2016,3,1323,NA,1480,-157,-10.6
Suisse,CHE,2016,4,1351,NA,1452,-101,-7
Suisse,CHE,2016,5,1345,NA,1436,-91,-6.3
Suisse,CHE,2016,6,1340,NA,1464,-124,-8.5
Suisse,CHE,2016,7,1313,NA,1432,-119,-8.3
Suisse,CHE,2016,8,1380,NA,1442,-62,-4.3
Suisse,CHE,2016,9,1320,NA,1470,-150,-10.2
Suisse,CHE,2016,10,1355,NA,1422,-67,-4.7
Suisse,CHE,2016,11,1278,NA,1350,-72,-5.3
Suisse,CHE,2016,12,1294,NA,1316,-22,-1.7
Suisse,CHE,2016,13,1269,NA,1280,-11,-0.9
Suisse,CHE,2016,14,1242,NA,1299,-57,-4.4
Suisse,CHE,2016,15,1224,NA,1237,-13,-1.1
Suisse,CHE,2016,16,1139,NA,1214,-75,-6.2
Suisse,CHE,2016,17,1175,NA,1194,-19,-1.6
Suisse,CHE,2016,18,1172,NA,1216,-44,-3.6
Suisse,CHE,2016,19,1149,NA,1205,-56,-4.6
Suisse,CHE,2016,20,1176,NA,1180,-4,-0.3
Suisse,CHE,2016,21,1227,NA,1227,0,0
Suisse,CHE,2016,22,1150,NA,1170,-20,-1.7
Suisse,CHE,2016,23,1104,NA,1160,-56,-4.8
Suisse,CHE,2016,24,1113,NA,1131,-18,-1.6
Suisse,CHE,2016,25,1237,NA,1192,45,3.8
Suisse,CHE,2016,26,1172,NA,1190,-18,-1.5
Suisse,CHE,2016,27,1092,NA,1165,-73,-6.3
Suisse,CHE,2016,28,1164,NA,1138,26,2.3
Suisse,CHE,2016,29,1235,NA,1204,31,2.6
Suisse,CHE,2016,30,1181,NA,1196,-15,-1.3
Suisse,CHE,2016,31,1113,NA,1179,-66,-5.6
Suisse,CHE,2016,32,1150,NA,1152,-2,-0.2
Suisse,CHE,2016,33,1166,NA,1156,10,0.9
Suisse,CHE,2016,34,1131,NA,1184,-53,-4.5
Suisse,CHE,2016,35,1137,NA,1164,-27,-2.3
Suisse,CHE,2016,36,1184,NA,1172,12,1
Suisse,CHE,2016,37,1103,NA,1194,-91,-7.6
Suisse,CHE,2016,38,1180,NA,1230,-50,-4.1
Suisse,CHE,2016,39,1212,NA,1226,-14,-1.1
Suisse,CHE,2016,40,1286,NA,1260,26,2.1
Suisse,CHE,2016,41,1271,NA,1262,9,0.7
Suisse,CHE,2016,42,1277,NA,1249,28,2.2
Suisse,CHE,2016,43,1230,NA,1246,-16,-1.3
Suisse,CHE,2016,44,1313,NA,1240,73,5.9
Suisse,CHE,2016,45,1286,NA,1281,5,0.4
Suisse,CHE,2016,46,1353,NA,1304,49,3.8
Suisse,CHE,2016,47,1193,NA,1280,-87,-6.8
Suisse,CHE,2016,48,1331,NA,1356,-25,-1.8
Suisse,CHE,2016,49,1294,NA,1323,-29,-2.2
Suisse,CHE,2016,50,1301,NA,1345,-44,-3.3
Suisse,CHE,2016,51,1446,NA,1406,40,2.8
Suisse,CHE,2016,52,1589,NA,1410,179,12.7
Suisse,CHE,2017,1,1678,NA,1480,198,13.4
Suisse,CHE,2017,2,1731,NA,1476,255,17.3
Suisse,CHE,2017,3,1746,NA,1480,266,18
Suisse,CHE,2017,4,1657,NA,1452,205,14.1
Suisse,CHE,2017,5,1564,NA,1436,128,8.9
Suisse,CHE,2017,6,1592,NA,1464,128,8.7
Suisse,CHE,2017,7,1402,NA,1432,-30,-2.1
Suisse,CHE,2017,8,1383,NA,1442,-59,-4.1
Suisse,CHE,2017,9,1395,NA,1470,-75,-5.1
Suisse,CHE,2017,10,1348,NA,1422,-74,-5.2
Suisse,CHE,2017,11,1262,NA,1350,-88,-6.5
Suisse,CHE,2017,12,1239,NA,1316,-77,-5.9
Suisse,CHE,2017,13,1183,NA,1280,-97,-7.6
Suisse,CHE,2017,14,1234,NA,1299,-65,-5
Suisse,CHE,2017,15,1201,NA,1237,-36,-2.9
Suisse,CHE,2017,16,1181,NA,1214,-33,-2.7
Suisse,CHE,2017,17,1223,NA,1194,29,2.4
Suisse,CHE,2017,18,1210,NA,1216,-6,-0.5
Suisse,CHE,2017,19,1204,NA,1205,-1,-0.1
Suisse,CHE,2017,20,1207,NA,1180,27,2.3
Suisse,CHE,2017,21,1186,NA,1227,-41,-3.3
Suisse,CHE,2017,22,1126,NA,1170,-44,-3.8
Suisse,CHE,2017,23,1108,NA,1160,-52,-4.5
Suisse,CHE,2017,24,1120,NA,1131,-11,-1
Suisse,CHE,2017,25,1196,NA,1192,4,0.3
Suisse,CHE,2017,26,1166,NA,1190,-24,-2
Suisse,CHE,2017,27,1158,NA,1165,-7,-0.6
Suisse,CHE,2017,28,1087,NA,1138,-51,-4.5
Suisse,CHE,2017,29,1151,NA,1204,-53,-4.4
Suisse,CHE,2017,30,1121,NA,1196,-75,-6.3
Suisse,CHE,2017,31,1200,NA,1179,21,1.8
Suisse,CHE,2017,32,1099,NA,1152,-53,-4.6
Suisse,CHE,2017,33,1128,NA,1156,-28,-2.4
Suisse,CHE,2017,34,1207,NA,1184,23,1.9
Suisse,CHE,2017,35,1164,NA,1164,0,0
Suisse,CHE,2017,36,1153,NA,1172,-19,-1.6
Suisse,CHE,2017,37,1190,NA,1194,-4,-0.3
Suisse,CHE,2017,38,1265,NA,1230,35,2.8
Suisse,CHE,2017,39,1243,NA,1226,17,1.4
Suisse,CHE,2017,40,1295,NA,1260,35,2.8
Suisse,CHE,2017,41,1268,NA,1262,6,0.5
Suisse,CHE,2017,42,1210,NA,1249,-39,-3.1
Suisse,CHE,2017,43,1214,NA,1246,-32,-2.6
Suisse,CHE,2017,44,1153,NA,1240,-87,-7
Suisse,CHE,2017,45,1312,NA,1281,31,2.4
Suisse,CHE,2017,46,1251,NA,1304,-53,-4.1
Suisse,CHE,2017,47,1318,NA,1280,38,3
Suisse,CHE,2017,48,1396,NA,1356,40,2.9
Suisse,CHE,2017,49,1390,NA,1323,67,5.1
Suisse,CHE,2017,50,1357,NA,1345,12,0.9
Suisse,CHE,2017,51,1456,NA,1406,50,3.6
Suisse,CHE,2017,52,1375,NA,1410,-35,-2.5
Suisse,CHE,2018,1,1561,NA,1480,81,5.5
Suisse,CHE,2018,2,1541,NA,1476,65,4.4
Suisse,CHE,2018,3,1494,NA,1480,14,0.9
Suisse,CHE,2018,4,1397,NA,1452,-55,-3.8
Suisse,CHE,2018,5,1397,NA,1436,-39,-2.7
Suisse,CHE,2018,6,1441,NA,1464,-23,-1.6
Suisse,CHE,2018,7,1458,NA,1432,26,1.8
Suisse,CHE,2018,8,1478,NA,1442,36,2.5
Suisse,CHE,2018,9,1636,NA,1470,166,11.3
Suisse,CHE,2018,10,1532,NA,1422,110,7.7
Suisse,CHE,2018,11,1482,NA,1350,132,9.8
Suisse,CHE,2018,12,1380,NA,1316,64,4.9
Suisse,CHE,2018,13,1348,NA,1280,68,5.3
Suisse,CHE,2018,14,1339,NA,1299,40,3.1
Suisse,CHE,2018,15,1300,NA,1237,63,5.1
Suisse,CHE,2018,16,1229,NA,1214,15,1.2
Suisse,CHE,2018,17,1147,NA,1194,-47,-3.9
Suisse,CHE,2018,18,1226,NA,1216,10,0.8
Suisse,CHE,2018,19,1200,NA,1205,-5,-0.4
Suisse,CHE,2018,20,1117,NA,1180,-63,-5.3
Suisse,CHE,2018,21,1223,NA,1227,-4,-0.3
Suisse,CHE,2018,22,1159,NA,1170,-11,-0.9
Suisse,CHE,2018,23,1178,NA,1160,18,1.6
Suisse,CHE,2018,24,1119,NA,1131,-12,-1.1
Suisse,CHE,2018,25,1127,NA,1192,-65,-5.5
Suisse,CHE,2018,26,1181,NA,1190,-9,-0.8
Suisse,CHE,2018,27,1152,NA,1165,-13,-1.1
Suisse,CHE,2018,28,1078,NA,1138,-60,-5.3
Suisse,CHE,2018,29,1223,NA,1204,19,1.6
Suisse,CHE,2018,30,1222,NA,1196,26,2.2
Suisse,CHE,2018,31,1264,NA,1179,85,7.2
Suisse,CHE,2018,32,1222,NA,1152,70,6.1
Suisse,CHE,2018,33,1187,NA,1156,31,2.7
Suisse,CHE,2018,34,1145,NA,1184,-39,-3.3
Suisse,CHE,2018,35,1206,NA,1164,42,3.6
Suisse,CHE,2018,36,1178,NA,1172,6,0.5
Suisse,CHE,2018,37,1230,NA,1194,36,3
Suisse,CHE,2018,38,1177,NA,1230,-53,-4.3
Suisse,CHE,2018,39,1212,NA,1226,-14,-1.1
Suisse,CHE,2018,40,1225,NA,1260,-35,-2.8
Suisse,CHE,2018,41,1233,NA,1262,-29,-2.3
Suisse,CHE,2018,42,1211,NA,1249,-38,-3
Suisse,CHE,2018,43,1233,NA,1246,-13,-1
Suisse,CHE,2018,44,1272,NA,1240,32,2.6
Suisse,CHE,2018,45,1263,NA,1281,-18,-1.4
Suisse,CHE,2018,46,1248,NA,1304,-56,-4.3
Suisse,CHE,2018,47,1280,NA,1280,0,0
Suisse,CHE,2018,48,1321,NA,1356,-35,-2.6
Suisse,CHE,2018,49,1389,NA,1323,66,5
Suisse,CHE,2018,50,1356,NA,1345,11,0.8
Suisse,CHE,2018,51,1322,NA,1406,-84,-6
Suisse,CHE,2018,52,1349,NA,1410,-61,-4.3
Suisse,CHE,2019,1,1341,NA,1480,-139,-9.4
Suisse,CHE,2019,2,1389,NA,1476,-87,-5.9
Suisse,CHE,2019,3,1358,NA,1480,-122,-8.2
Suisse,CHE,2019,4,1403,NA,1452,-49,-3.4
Suisse,CHE,2019,5,1439,NA,1436,3,0.2
Suisse,CHE,2019,6,1481,NA,1464,17,1.2
Suisse,CHE,2019,7,1555,NA,1432,123,8.6
Suisse,CHE,2019,8,1527,NA,1442,85,5.9
Suisse,CHE,2019,9,1527,NA,1470,57,3.9
Suisse,CHE,2019,10,1452,NA,1422,30,2.1
Suisse,CHE,2019,11,1379,NA,1350,29,2.1
Suisse,CHE,2019,12,1351,NA,1316,35,2.7
Suisse,CHE,2019,13,1322,NA,1280,42,3.3
Suisse,CHE,2019,14,1382,NA,1299,83,6.4
Suisse,CHE,2019,15,1222,NA,1237,-15,-1.2
Suisse,CHE,2019,16,1308,NA,1214,94,7.7
Suisse,CHE,2019,17,1233,NA,1194,39,3.3
Suisse,CHE,2019,18,1256,NA,1216,40,3.3
Suisse,CHE,2019,19,1266,NA,1205,61,5.1
Suisse,CHE,2019,20,1218,NA,1180,38,3.2
Suisse,CHE,2019,21,1271,NA,1227,44,3.6
Suisse,CHE,2019,22,1245,NA,1170,75,6.4
Suisse,CHE,2019,23,1251,NA,1160,91,7.8
Suisse,CHE,2019,24,1171,NA,1131,40,3.5
Suisse,CHE,2019,25,1210,NA,1192,18,1.5
Suisse,CHE,2019,26,1243,NA,1190,53,4.5
Suisse,CHE,2019,27,1258,NA,1165,93,8
Suisse,CHE,2019,28,1225,NA,1138,87,7.6
Suisse,CHE,2019,29,1206,NA,1204,2,0.2
Suisse,CHE,2019,30,1260,NA,1196,64,5.4
Suisse,CHE,2019,31,1139,NA,1179,-40,-3.4
Suisse,CHE,2019,32,1138,NA,1152,-14,-1.2
Suisse,CHE,2019,33,1142,NA,1156,-14,-1.2
Suisse,CHE,2019,34,1252,NA,1184,68,5.7
Suisse,CHE,2019,35,1147,NA,1164,-17,-1.5
Suisse,CHE,2019,36,1172,NA,1172,0,0
Suisse,CHE,2019,37,1252,NA,1194,58,4.9
Suisse,CHE,2019,38,1296,NA,1230,66,5.4
Suisse,CHE,2019,39,1237,NA,1226,11,0.9
Suisse,CHE,2019,40,1234,NA,1260,-26,-2.1
Suisse,CHE,2019,41,1278,NA,1262,16,1.3
Suisse,CHE,2019,42,1298,NA,1249,49,3.9
Suisse,CHE,2019,43,1307,NA,1246,61,4.9
Suisse,CHE,2019,44,1224,NA,1240,-16,-1.3
Suisse,CHE,2019,45,1264,NA,1281,-17,-1.3
Suisse,CHE,2019,46,1365,NA,1304,61,4.7
Suisse,CHE,2019,47,1331,NA,1280,51,4
Suisse,CHE,2019,48,1375,NA,1356,19,1.4
Suisse,CHE,2019,49,1218,NA,1323,-105,-7.9
Suisse,CHE,2019,50,1367,NA,1345,22,1.6
Suisse,CHE,2019,51,1401,NA,1406,-5,-0.4
Suisse,CHE,2019,52,1329,NA,1410,-81,-5.7
Suisse,CHE,2020,1,1305,0,1480,-175,-11.8
Suisse,CHE,2020,2,1354,0,1476,-122,-8.3
Suisse,CHE,2020,3,1400,0,1480,-80,-5.4
Suisse,CHE,2020,4,1406,0,1452,-46,-3.2
Suisse,CHE,2020,5,1415,0,1436,-21,-1.5
Suisse,CHE,2020,6,1377,0,1464,-87,-5.9
Suisse,CHE,2020,7,1371,0,1432,-61,-4.3
Suisse,CHE,2020,8,1352,0,1442,-90,-6.2
Suisse,CHE,2020,9,1331,0,1470,-139,-9.5
Suisse,CHE,2020,10,1340,2,1422,-82,-5.8
Suisse,CHE,2020,11,1378,12,1350,28,2.1
Suisse,CHE,2020,12,1513,52,1316,197,15
Suisse,CHE,2020,13,1598,229,1280,318,24.8
Suisse,CHE,2020,14,1843,289,1299,544,41.9
Suisse,CHE,2020,15,1613,274,1237,376,30.4
Suisse,CHE,2020,16,1541,283,1214,327,26.9
Suisse,CHE,2020,17,1345,211,1194,151,12.6
Suisse,CHE,2020,18,1216,124,1216,0,0
Suisse,CHE,2020,19,1143,66,1205,-62,-5.1
Suisse,CHE,2020,20,1102,60,1180,-78,-6.6
